n_groups,group_size,global_prevalence,prevalence_heterogeneity,within_signal,n_replicates,ndc_mean,ndc_sd,n_groups_mean,n_groups_sd,p_dual_class_group_mean,p_dual_class_group_sd,structural_auc_pooled_mean,structural_auc_pooled_sd,structural_auc_within_mean,structural_auc_within_sd,structural_auc_cross_mean,structural_auc_cross_sd,prevalence_auc_pooled_mean,prevalence_auc_pooled_sd,prevalence_auc_within_mean,prevalence_auc_within_sd,prevalence_auc_cross_mean,prevalence_auc_cross_sd,n_within_pairs_mean,n_within_pairs_sd,n_cross_pairs_mean,n_cross_pairs_sd,share_within_pairs_mean,share_within_pairs_sd
8,16,0.1,2.0,0.5,100,5.53,1.2508986668581412,8.0,0.0,0.69125,0.15636233335726765,0.8514724666978118,0.06606124406390071,0.6357569875524953,0.09221100205811833,0.8703036270931505,0.06559183697871107,0.830185471100888,0.06946176233815654,0.5,0.0,0.8596306669217431,0.06956801406900273,213.49,63.51751448588528,2383.88,727.9103519005897,0.08498489898033214,0.01981663578108637
8,16,0.1,2.0,1.0,100,6.04,1.0817120735671808,8.0,0.0,0.755,0.1352140091958976,0.8705169512875938,0.05299736670020288,0.7356155116084726,0.06678260664633445,0.8824667888596092,0.05438913312376677,0.8095760146036143,0.07176158392069047,0.5,0.0,0.8381535334449852,0.07340816220913302,242.51,64.93936488071861,2590.84,681.0038448993344,0.08770068867945088,0.017434421879989653
8,16,0.1,2.0,2.0,100,6.87,1.160416156629016,8.0,0.0,0.85875,0.145052019578627,0.9121567213837171,0.0378415935639999,0.8718261249710066,0.046187561600155774,0.9161058735286859,0.03827834405453311,0.7507067767862786,0.07861719253121477,0.5,0.0,0.7765807629794043,0.08319790319156739,297.53,66.10375300704311,2774.48,532.9264447891055,0.09715447417431959,0.013910448904701094
8,16,0.15,0.0,0.0,100,7.44,0.7152028743756218,8.0,0.0,0.93,0.08940035929695272,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,242.62,39.947131728490014,1808.02,293.183500989611,0.11831553713381662,0.003559482662967172
8,16,0.15,0.0,0.5,100,7.35,0.7159792333764037,8.0,0.0,0.91875,0.08949740417205046,0.6297785467328463,0.06362315497122559,0.6314213291050337,0.06778547288917947,0.6295492629635098,0.06384960423388798,0.5,0.0,0.5,0.0,0.5,0.0,254.92,39.9023251898377,1905.0,292.9051282265542,0.11803398494760589,0.003325946953428148
8,16,0.15,0.0,1.0,100,7.75,0.4578165130223675,8.0,0.0,0.96875,0.057227064127795935,0.7420814676154768,0.05408089412987036,0.7444531556281672,0.06200205755196582,0.7417477585510898,0.05380763743093422,0.5,0.0,0.5,0.0,0.5,0.0,298.66,43.73732890099645,2225.68,329.3461805861223,0.11840220607807518,0.00346483105453835
8,16,0.15,0.0,2.0,100,7.97,0.1714466079977653,8.0,0.0,0.99625,0.02143082599972066,0.867866263794379,0.038442644388094,0.8691145817827475,0.041412830652093585,0.8676986177305802,0.03847235909576088,0.5,0.0,0.5,0.0,0.5,0.0,365.22,38.978776924180806,2717.66,282.91842062204563,0.1184872610730746,0.003443782670183341
8,16,0.15,0.5,0.0,100,7.2,0.7913675671030664,8.0,0.0,0.9,0.0989209458878833,0.6199223022882847,0.07697782784011305,0.5,0.0,0.6351891123204357,0.08648447032515284,0.6199223022882847,0.07697782784011305,0.5,0.0,0.6351891123204357,0.08648447032515284,251.73,45.912929232483854,1945.4,363.3883750357338,0.11482707714423118,0.00501480892645704
8,16,0.15,0.5,0.5,100,7.18,0.8333939371902428,8.0,0.0,0.8975,0.10417424214878035,0.6713014334061039,0.06711735131338414,0.6298351884125705,0.06323822531169904,0.6765583123472534,0.06954697171368646,0.6165293431768604,0.07196147103843611,0.5,0.0,0.631393686273492,0.08075671763767893,268.34,51.559952355182475,2068.38,391.4093359678947,0.11485087750501284,0.004585051946753603
8,16,0.15,0.5,1.0,100,7.55,0.6571287406727709,8.0,0.0,0.94375,0.08214109258409637,0.7628590437848424,0.05710140835615838,0.7418075385592963,0.06223437855208041,0.7655031422151489,0.05743250467458264,0.599213225500309,0.0676803303308139,0.5,0.0,0.611814128086079,0.07586541856392436,298.17,48.321535655241846,2296.26,371.65365162699095,0.11504912620620812,0.005075261694840422
8,16,0.15,0.5,2.0,100,7.87,0.3379976689896311,8.0,0.0,0.98375,0.042249708623703884,0.871830944126838,0.034403910890280755,0.8634976915569921,0.040629581306684176,0.8728903194199684,0.03412898155956509,0.5900357018634103,0.0629761221185658,0.5,0.0,0.601530433857353,0.07066330199570789,365.49,39.09416112852959,2802.82,287.7004748559224,0.1154079579456909,0.0049274416909126425
8,16,0.15,1.0,0.0,100,6.78,0.9804142600003946,8.0,0.0,0.8475,0.12255178250004932,0.7161642698927737,0.06876115977728992,0.5,0.0,0.7410968396037676,0.07483039929879728,0.7161642698927737,0.06876115977728992,0.5,0.0,0.7410968396037676,0.07483039929879728,258.57,54.98966936956192,2208.76,514.426995537145,0.10568586485505181,0.009710497978647474
8,16,0.15,1.0,0.5,100,6.86,0.9746276160149525,8.0,0.0,0.8575,0.12182845200186906,0.7607484377203942,0.060718736918003814,0.6435775047582198,0.06370361668971122,0.7738670627064708,0.06526022583969496,0.718566492510101,0.07306962292649946,0.5,0.0,0.7435154780579322,0.07965094821332167,266.13,58.35673210365863,2293.64,549.3229169356646,0.10490714692311803,0.010236568064840872
8,16,0.15,1.0,1.0,100,7.03,0.8698658900466592,8.0,0.0,0.87875,0.1087332362558324,0.8053660752681158,0.055223908193476626,0.7399090390579515,0.06384498247123,0.8128226248663364,0.055803746241194545,0.7038372132658824,0.06493561653452379,0.5,0.0,0.7274468708493868,0.06994081207213491,285.68,54.659622606036564,2413.1,483.92013490833074,0.1065546350134258,0.010536816062828493
8,16,0.15,1.0,2.0,100,7.68,0.5295319068800675,8.0,0.0,0.96,0.06619148836000843,0.8873814883771445,0.02997006921591611,0.8722787028093159,0.036202782838909736,0.8891660381075333,0.030015720011845666,0.6465656436262266,0.07794476690309989,0.5,0.0,0.664226335238668,0.08624590778182636,352.2,45.45416161454095,2824.7,354.97086236945296,0.11109028011185222,0.008123354185945246
8,16,0.15,2.0,0.0,100,5.69,1.2118522428851874,8.0,0.0,0.71125,0.15148153036064843,0.8370338750017342,0.07506602644124415,0.5,0.0,0.8648372762639792,0.07579627648692314,0.836928062709475,0.07516518056879978,0.5,0.0,0.8647201636939889,0.07591275750793672,226.01,68.26263822749439,2712.28,769.5168637764632,0.07964806878768602,0.019708558977231786
8,16,0.15,2.0,0.5,100,6.0,1.247219128924647,8.0,0.0,0.75,0.15590239111558088,0.8424697223887108,0.06034072410684369,0.6261565460300158,0.06979767559833087,0.8615124018617845,0.06196492278767882,0.8206873257200462,0.06770248546683484,0.5,0.0,0.8497228717827378,0.06827550037448234,242.0,58.14697504660674,2662.06,709.25600256305,0.08594940003481494,0.01754137757935285
8,16,0.15,2.0,1.0,100,6.06,1.3167146136264205,8.0,0.0,0.7575,0.16458932670330256,0.8742009103580797,0.06318863990147858,0.7464371179798556,0.062592442388488,0.8851882575815242,0.06570069093482056,0.8125277819646916,0.08703292573590055,0.5,0.0,0.8404298917381358,0.08983604792840724,250.7,74.94664769020693,2723.7,724.1964896045516,0.08625609527561894,0.019793824617767273
8,16,0.15,2.0,2.0,100,7.22,0.8828329057040971,8.0,0.0,0.9025,0.11035411321301214,0.9073615185257577,0.034602426527962624,0.8643729827463293,0.041358919692224605,0.9116904218587049,0.0347724384193643,0.7496656148142026,0.07884264481396004,0.5,0.0,0.7752255188290604,0.08383779230663248,323.0,59.465973633684165,3043.24,473.01686219329633,0.09641995395637883,0.01303164434446211
8,16,0.2,0.0,0.0,100,7.75,0.4793724854411023,8.0,0.0,0.96875,0.059921560680137785,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,301.74,44.42849663370699,2270.88,329.7830716447319,0.11734839971666398,0.004018269926032612
8,16,0.2,0.0,0.5,100,7.8,0.42640143271122083,8.0,0.0,0.975,0.053300179088902604,0.6314803746745671,0.054635092262242745,0.6336050154381249,0.055989966363668466,0.6312015107347446,0.054945245903386904,0.5,0.0,0.5,0.0,0.5,0.0,319.64,40.454119166974294,2386.46,287.6396251203821,0.11807830562372885,0.003510024169270473
8,16,0.2,0.0,1.0,100,7.89,0.31446603773522014,8.0,0.0,0.98625,0.03930825471690252,0.7475822592263468,0.050958677517815854,0.7497384568948964,0.05227377781575535,0.7473086768408751,0.05129290515761917,0.5,0.0,0.5,0.0,0.5,0.0,346.95,42.60563224492625,2599.9,295.63250118614457,0.11768912686285189,0.004278400113393221
8,16,0.2,0.0,2.0,100,7.99,0.09999999999999999,8.0,0.0,0.99875,0.012499999999999999,0.8633918687575912,0.03497948605829733,0.8626087760971737,0.037807224481379874,0.863509829659408,0.03504494228856543,0.5,0.0,0.5,0.0,0.5,0.0,405.49,29.872623526627795,3036.08,210.71210096942582,0.11783990657654057,0.0036459527925378644
8,16,0.2,0.5,0.0,100,7.59,0.6371495868001453,8.0,0.0,0.94875,0.07964369835001817,0.618262644177377,0.07453839590142741,0.5,0.0,0.6330761281952633,0.08335902510964452,0.618262644177377,0.07453839590142741,0.5,0.0,0.6330761281952633,0.08335902510964452,309.03,48.12115496905239,2409.5,370.32755089176794,0.11379421670634894,0.005703998982226735
8,16,0.2,0.5,0.5,100,7.66,0.5545040554177647,8.0,0.0,0.9575,0.06931300692722059,0.6699410163544745,0.058868833533459806,0.6253706569090715,0.06271829193228226,0.6755480348191929,0.06125173733147206,0.6115300494156412,0.06576168336583284,0.5,0.0,0.6256686369913567,0.07357429179406988,313.09,49.26409863319753,2416.64,361.6189053786773,0.11468977600021406,0.00530711968784355
8,16,0.2,0.5,1.0,100,7.72,0.5140451577852126,8.0,0.0,0.965,0.06425564472315158,0.7606953555763044,0.04541165838238003,0.7439087206750332,0.050835210682461836,0.762780159606758,0.046354082111090766,0.6087338888805295,0.06008586226980596,0.5,0.0,0.6225262972494002,0.0670575842134968,337.98,46.043233964822605,2608.32,335.63179921822757,0.11473437574150422,0.005462742901463178
8,16,0.2,0.5,2.0,100,7.93,0.2564323999762428,8.0,0.0,0.99125,0.03205404999703035,0.8630231922394609,0.03878628783367116,0.8613478678108679,0.03810588152726686,0.8632376802678745,0.03942757020792186,0.5777851596679301,0.06384484377715637,0.5,0.0,0.5878154943125814,0.0717832681901649,399.29,38.7426878079704,3039.5,247.30210943971613,0.11604472412685335,0.00473500860066043
8,16,0.2,1.0,0.0,100,7.09,0.9544684913657974,8.0,0.0,0.88625,0.11930856142072467,0.7136536127659444,0.08140187618959364,0.5,0.0,0.737409645747696,0.08839212779896284,0.7136536127659444,0.08140187618959364,0.5,0.0,0.737409645747696,0.08839212779896284,300.61,58.33842315456954,2606.52,441.01633035111473,0.10354885673382527,0.011240128912274067
8,16,0.2,1.0,0.5,100,7.27,0.7086051171994258,8.0,0.0,0.90875,0.08857563964992822,0.7515114380924891,0.05918118386082505,0.6395730331694335,0.06566756655835561,0.7641842270849486,0.06175818367470516,0.7106903305474623,0.06898228845525227,0.5,0.0,0.734637919853673,0.07530319697902935,310.93,51.47780830100236,2688.1,506.0573189876914,0.10451212963817026,0.009093236622956935
8,16,0.2,1.0,1.0,100,7.52,0.6587407638361193,8.0,0.0,0.94,0.08234259547951492,0.7992297118156156,0.05582991219764634,0.74832628244061,0.053705936118062826,0.8050041169455012,0.057316416014110735,0.6903548538812605,0.06886850036358781,0.5,0.0,0.71244151645523,0.07502140274582879,334.37,51.855014465840476,2814.76,451.703288686391,0.10668726237891928,0.009481680136911834
8,16,0.2,1.0,2.0,100,7.83,0.37752516806863684,8.0,0.0,0.97875,0.047190646008579605,0.8843805858866901,0.029685292442935128,0.873944850201857,0.03586137898032985,0.8856147750939779,0.029545213232972198,0.6398279290809383,0.06441273052789152,0.5,0.0,0.6567557957228314,0.07118171148412317,385.51,45.78396680238199,3109.76,351.9197888408348,0.1105024928084312,0.007459726819188022
8,16,0.2,2.0,0.0,100,6.28,1.1377809343390557,8.0,0.0,0.785,0.14222261679238196,0.8264630697780693,0.05774775809013528,0.5,0.0,0.8547760673438907,0.057547209567732245,0.8264630697780693,0.05774775809013528,0.5,0.0,0.8547760673438907,0.057547209567732245,257.16,63.237682155851076,2939.8,654.7701269849741,0.08198074326940347,0.016634960809543888
8,16,0.2,2.0,0.5,100,6.24,1.1111919162536572,8.0,0.0,0.78,0.13889898953170715,0.8543728937056551,0.0578884164018402,0.6364757434281406,0.06789758924687873,0.8724108127706245,0.057149576174098,0.8345637753451557,0.061946612972110224,0.5,0.0,0.8623025871571853,0.061303017302409245,256.7,55.54914104382777,3048.6,581.1618804714667,0.07915360388453324,0.01742793414735064
8,16,0.2,2.0,1.0,100,6.67,1.06415423808029,8.0,0.0,0.83375,0.13301927976003625,0.8652506438908018,0.05166729939335407,0.740053796321737,0.05982227422119958,0.8759620897700299,0.05250199606985993,0.8005429132006456,0.07528759370782577,0.5,0.0,0.8272056085290747,0.07654826899663293,294.07,64.10427978589796,3191.14,492.32642985660794,0.08521915831484421,0.017885454712779636
8,16,0.2,2.0,2.0,100,7.18,0.868994542647717,8.0,0.0,0.8975,0.10862431783096463,0.9110078160759686,0.03184899388598872,0.8706578305077944,0.03952981247079466,0.9148904279028562,0.03198628136667675,0.7560713866273098,0.07354360736774114,0.5,0.0,0.7815314200294364,0.07734716910707479,330.91,58.57001249476018,3212.28,405.5450025470775,0.09369365223174125,0.013804456319148423
12,8,0.05,0.0,0.0,100,4.23,1.5945297904163638,12.0,0.0,0.3525000000000001,0.13287748253469697,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,33.65,14.041335082857715,422.32,178.10806389448632,0.07396548571336549,0.0025253804861882713
12,8,0.05,0.0,0.5,100,4.52,1.7551079853969216,12.0,0.0,0.3766666666666667,0.1462589987830768,0.6337936104059518,0.14798434272253266,0.6263718049695267,0.1560908239273548,0.6344218877022816,0.1492931982895558,0.5,0.0,0.5,0.0,0.5,0.0,36.2,15.017834515513666,452.56,185.80299765987078,0.07404922644642925,0.002858608387501495
12,8,0.05,0.0,1.0,100,5.3,1.5537507567629416,12.0,0.0,0.4416666666666667,0.12947922973024514,0.7528248007230541,0.1142156723426045,0.7637114133749578,0.1188090148440092,0.7519733743362719,0.11521455643719307,0.5,0.0,0.5,0.0,0.5,0.0,43.68,13.845379931751438,552.6,176.87877489993255,0.07344877130768587,0.003377965593082709
12,8,0.05,0.0,2.0,100,7.95,1.844319698836173,12.0,0.0,0.6624999999999999,0.15369330823634775,0.8815983538897908,0.04984338599885273,0.8818272187838471,0.05924978043414407,0.8815722283704532,0.04986164883116346,0.5,0.0,0.5,0.0,0.5,0.0,75.65,18.80166283211475,955.5,226.86486432823102,0.07321432985562382,0.003913935096725409
12,8,0.05,0.5,0.0,100,4.49,1.5858910760359632,12.0,0.0,0.3741666666666666,0.1321575896696636,0.6299566634980744,0.13789419340564518,0.5,0.0,0.6400148580838892,0.1484618408719144,0.6299566634980744,0.13789419340564518,0.5,0.0,0.6400148580838892,0.1484618408719144,36.34,13.586401401044467,461.48,178.0392919974394,0.07333223311464283,0.003824933196997257
12,8,0.05,0.5,0.5,100,4.58,1.776274617043073,12.0,0.0,0.38166666666666665,0.1480228847535894,0.6993898042965935,0.11925971945452941,0.6392945955496883,0.16057724467681503,0.7039848638399073,0.12087895608287053,0.6293260694380732,0.13402253634781192,0.5,0.0,0.6392865840949941,0.14419412321833558,38.73,16.125051092237587,496.8,202.73603278622917,0.07229966529619763,0.004163690828856538
12,8,0.05,0.5,1.0,100,5.45,1.7602513594611562,12.0,0.0,0.4541666666666667,0.1466876132884297,0.7614097929074846,0.09040248455745466,0.7371211031712978,0.12461689288819049,0.7632019238561648,0.0915798566188927,0.6201758189274247,0.13069409314569908,0.5,0.0,0.6294550070377088,0.1407258931592569,46.37,16.027536279538385,587.14,193.95204134897457,0.0730331256957835,0.0038067235717575898
12,8,0.05,0.5,2.0,100,8.27,1.6071494308026535,12.0,0.0,0.6891666666666666,0.13392911923355444,0.8841083628825736,0.05054963755066978,0.8789958407108353,0.05866905305904538,0.8844598057271276,0.05083737577462108,0.5951965801857879,0.08841319963515037,0.5,0.0,0.6023897718729677,0.0950176222145874,81.4,18.44292314524501,1047.82,234.24861091833972,0.07222797905188377,0.004621033232549701
12,8,0.05,1.0,0.0,100,4.62,1.9373000059699874,12.0,0.0,0.385,0.1614416671641656,0.733534693675833,0.11749852248593487,0.5,0.0,0.7504148862957942,0.12522264904383532,0.733534693675833,0.11749852248593487,0.5,0.0,0.7504148862957942,0.12522264904383532,42.46,18.694470635009495,577.22,255.93905445625057,0.06928801091069359,0.006902019893827805
12,8,0.05,1.0,0.5,100,4.85,1.7999719414199182,12.0,0.0,0.4041666666666665,0.14999766178499316,0.7663876218074612,0.10062672000443339,0.6313545411997996,0.14493890755256553,0.7759593510614659,0.10227617526644203,0.7351021438714285,0.10664125823036458,0.5,0.0,0.7519166238374527,0.11296045359838784,44.75,16.957090826345457,607.78,225.35411326096616,0.0688715484692872,0.007880173180137359
12,8,0.05,1.0,1.0,100,5.99,1.9771165618116444,12.0,0.0,0.49916666666666665,0.16475971348430374,0.7978349398180471,0.07867566268450894,0.7437198683499097,0.09997917134940078,0.8017405755180944,0.07946328388925196,0.7075580542288382,0.09911178582617823,0.5,0.0,0.7228707810087598,0.10594691128656299,56.14,20.535763335156933,753.34,279.3674029993225,0.06989872377369478,0.006334801895686677
12,8,0.05,1.0,2.0,100,7.75,1.6840007677725644,12.0,0.0,0.6458333333333333,0.14033339731438035,0.8870617202417441,0.04631983134713231,0.8627754254377153,0.05877018058131556,0.8887699158113029,0.046350889915824645,0.6605806960261538,0.08913221004944141,0.5,0.0,0.6721593632354282,0.09472576177068877,78.3,19.038769589307694,1055.64,260.0564631775262,0.06950423483124377,0.0065381933628938845
12,8,0.05,2.0,0.0,100,4.92,1.4953125412299586,12.0,0.0,0.4099999999999999,0.12460937843582988,0.8460237495122216,0.0818520386407846,0.5,0.0,0.8657817090548532,0.08338693717444366,0.8453544154739994,0.08235663766920658,0.5,0.0,0.8650638397675694,0.08391411499100405,52.83,17.51481623879588,943.86,369.53536264128263,0.056169335178651233,0.013270945710757577
12,8,0.05,2.0,0.5,100,5.23,1.7801089513813135,12.0,0.0,0.4358333333333333,0.14834241261510947,0.8685501699031849,0.07079256689185501,0.6383753044645988,0.13487277131707248,0.8811106265817843,0.07129647438254724,0.8481236701229145,0.08000829610461258,0.5,0.0,0.8677290289435531,0.08131437148759249,56.13,21.41917153138536,1011.66,416.4046259652413,0.05539067279931548,0.013880259478064923
12,8,0.05,2.0,1.0,100,5.86,1.7116357584769515,12.0,0.0,0.48833333333333334,0.14263631320641265,0.8828214667637698,0.059369959958906024,0.744079514436961,0.12459019852035359,0.89094070977786,0.05687419442034733,0.8346871803861009,0.06482847201419632,0.5,0.0,0.8546947711580302,0.06579380552100449,63.17,20.631472966506216,1054.22,338.629071523412,0.05778826026891809,0.010983128950643536
12,8,0.05,2.0,2.0,100,7.38,1.542528424176987,12.0,0.0,0.615,0.12854403534808223,0.9184935569936179,0.0407998029599209,0.865989998100914,0.060373585948072093,0.9218336492351383,0.040818392344287906,0.7793634732423236,0.07470460684696312,0.5,0.0,0.7971823446534754,0.07774893415540157,81.31,19.903654301294893,1260.82,337.6686673188511,0.06155789143552146,0.00869314861170929
12,8,0.1,0.0,0.0,100,6.74,1.697413361916337,12.0,0.0,0.5616666666666668,0.14145111349302808,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,59.0,16.80548251090228,740.04,211.39459584273942,0.07389282203921219,0.0031333491600371135
12,8,0.1,0.0,0.5,100,7.12,1.7424005268478302,12.0,0.0,0.5933333333333334,0.14520004390398583,0.6248576124527037,0.09747143519252445,0.6292641755537274,0.1093249806199281,0.6245172219370686,0.09744903299900085,0.5,0.0,0.5,0.0,0.5,0.0,63.24,17.099896626777152,793.66,211.9096538955727,0.07386376037579333,0.00406476195321138
12,8,0.1,0.0,1.0,100,8.16,1.5355714890488812,12.0,0.0,0.68,0.1279642907540734,0.7579520822805819,0.06984236348714251,0.7638962326771188,0.07859348039609018,0.757487107898365,0.06995145556861435,0.5,0.0,0.5,0.0,0.5,0.0,77.51,17.78803081861622,977.0,225.58646352397238,0.07361514872229032,0.003437058511629889
12,8,0.1,0.0,2.0,100,10.31,1.1520293907586372,12.0,0.0,0.8591666666666667,0.09600244922988643,0.8769891889001217,0.04527461483455618,0.8747732334945453,0.05262028237163634,0.8771612444351637,0.045362414525571805,0.5,0.0,0.5,0.0,0.5,0.0,113.29,14.790315559291978,1416.52,175.84074980768617,0.07407053045368843,0.0034467945148439804
12,8,0.1,0.5,0.0,100,6.86,1.7923518774295555,12.0,0.0,0.5716666666666667,0.14936265645246297,0.6307162032997611,0.10536369328299157,0.5,0.0,0.6404694037308313,0.11267642560143581,0.6307162032997611,0.10536369328299157,0.5,0.0,0.6404694037308313,0.11267642560143581,63.98,18.71799220865401,830.36,240.01437330697382,0.07171318001654754,0.005285817021288589
12,8,0.1,0.5,0.5,100,7.06,1.80246744461277,12.0,0.0,0.5883333333333334,0.15020562038439747,0.6757806887744899,0.09028219525316364,0.6334457605599575,0.10666414936495741,0.6790702665641539,0.09170141481537213,0.6230878000342828,0.09350280644002534,0.5,0.0,0.6325745841383699,0.10037750541609772,64.93,17.757203688314295,827.68,222.43078051657355,0.07275761729474316,0.004272970422630762
12,8,0.1,0.5,1.0,100,8.26,1.5739033379377898,12.0,0.0,0.6883333333333332,0.13115861149481584,0.7621468370872884,0.06602734411594308,0.7490107219060989,0.08726902257757055,0.7630975840230287,0.06594763632830396,0.6049366424618012,0.07580428000808186,0.5,0.0,0.6130736254572838,0.0815977445288118,80.08,17.01495480066541,1019.46,219.5028091672706,0.07300669989203173,0.004003768331424632
12,8,0.1,0.5,2.0,100,10.03,1.3959175686930296,12.0,0.0,0.8358333333333333,0.11632646405775245,0.8819724202905266,0.04009367410451673,0.8797822240231018,0.04641734025424891,0.8821367561481633,0.04022226734511853,0.5869387409008522,0.06543568880743568,0.5,0.0,0.5936258334697322,0.07032201058619292,109.23,17.767212453951196,1393.86,216.6759447896906,0.07272348521187585,0.004539417976666027
12,8,0.1,1.0,0.0,100,6.92,1.6433520805372355,12.0,0.0,0.5766666666666667,0.1369460067114363,0.7227364028104398,0.08125766900742722,0.5,0.0,0.7382990686179423,0.08568364592999594,0.7227712460160147,0.08125249188282238,0.5,0.0,0.7383365218014629,0.08567846843234625,69.64,18.63824676369112,975.52,261.953056169161,0.06715403586017678,0.00772434379658727
12,8,0.1,1.0,0.5,100,7.46,1.7776388834631178,12.0,0.0,0.6216666666666666,0.14813657362192648,0.7650669891100945,0.0694859384781937,0.6431296115594087,0.09826359927706665,0.7734249881359522,0.07170297672999988,0.7344822004085324,0.07525959358250202,0.5,0.0,0.750739016541091,0.07923156053372386,77.77,19.66068476051954,1099.58,273.59120060869105,0.06647229191313368,0.007618165672980245
12,8,0.1,1.0,1.0,100,7.79,1.4445648745444688,12.0,0.0,0.6491666666666666,0.12038040621203906,0.811180898861307,0.06383988476354947,0.7415090800255641,0.08593579395216326,0.8160310655844408,0.06469279429526792,0.7117145008085046,0.07291747439395709,0.5,0.0,0.7267250183245956,0.07723777675820771,82.27,19.120487187909994,1146.24,284.6185155500945,0.06762861361119478,0.006320396179557537
12,8,0.1,1.0,2.0,100,9.52,1.5207653575510172,12.0,0.0,0.7933333333333333,0.12673044646258474,0.8868289645624222,0.04641106233543956,0.8725895936712896,0.05828826210151407,0.8878660782845011,0.046309952750086536,0.6534641517582466,0.07950098032193348,0.5,0.0,0.664532946311619,0.08460094515698552,106.45,21.169052597572428,1437.98,276.94531349468014,0.06909721761439043,0.005746339147026222
12,8,0.1,2.0,0.0,100,6.42,1.8541790091519745,12.0,0.0,0.535,0.15451491742933124,0.8507756927494278,0.07751077417216409,0.5,0.0,0.8678113587017071,0.07786946645583377,0.8508709567545961,0.07746731083382534,0.5,0.0,0.867911461256476,0.0778215093225778,69.2,21.84379809354397,1401.46,388.7217960797603,0.04856460039054968,0.013508652823472087
12,8,0.1,2.0,0.5,100,6.71,1.725009149441407,12.0,0.0,0.5591666666666666,0.14375076245345053,0.8539862637703233,0.06865150896534232,0.637508720708251,0.09965662933719135,0.8652319580014419,0.06935564902875818,0.8352968620763955,0.07358772286722619,0.5,0.0,0.8531849752503647,0.0739223298275796,74.28,22.322285824808453,1373.02,378.94809164530193,0.05284525042591298,0.012844435695957916
12,8,0.1,2.0,1.0,100,7.26,1.6794660045996943,12.0,0.0,0.605,0.13995550038330787,0.8797026027994543,0.05120661254596275,0.753991004631053,0.08241089836458845,0.8865239417057768,0.05105856527492166,0.8207907488630394,0.0675109425026009,0.5,0.0,0.8387259141302847,0.06858931706401357,80.99,21.081129960323295,1423.9,343.79314605257514,0.05462818929430273,0.010240963686280564
12,8,0.1,2.0,2.0,100,8.77,1.5099334388968906,12.0,0.0,0.7308333333333333,0.12582778657474086,0.9102307405612823,0.0342033897080397,0.8681143074727972,0.05816010931358443,0.9127877239679322,0.03398499222052966,0.7618193087780506,0.069373174289286,0.5,0.0,0.778382728103621,0.07219721372663938,101.83,21.953603509918526,1570.72,307.5026182035206,0.0610736025602717,0.007394160782224756
12,8,0.15,0.0,0.0,100,8.67,1.6456554372595185,12.0,0.0,0.7225,0.1371379531049599,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,84.54,18.092590145742488,1067.58,220.99870560432674,0.07337599654371581,0.003976507223508028
12,8,0.15,0.0,0.5,100,8.96,1.4489285487538506,12.0,0.0,0.7466666666666666,0.12074404572948755,0.6199015114746114,0.07661093694752515,0.6165792148241352,0.08315696866796664,0.6201190398083144,0.07700280122626982,0.5,0.0,0.5,0.0,0.5,0.0,90.29,16.476671601713345,1138.42,198.33515048823776,0.07347365179899984,0.003793451365012854
12,8,0.15,0.0,1.0,100,9.76,1.2880178178076183,12.0,0.0,0.8133333333333332,0.10733481815063486,0.7430504959316093,0.06410439040212988,0.747693018693555,0.07154243299613017,0.7426808787526049,0.0643496068923566,0.5,0.0,0.5,0.0,0.5,0.0,104.56,17.912988346871426,1326.66,217.1564729345495,0.07310566076371881,0.004632622007091583
12,8,0.15,0.0,2.0,100,10.75,1.0576799462440747,12.0,0.0,0.8958333333333333,0.08813999552033955,0.8743621736261606,0.038025838269510996,0.8797779817574921,0.0453272910015859,0.8739247530833245,0.03816600559708286,0.5,0.0,0.5,0.0,0.5,0.0,125.35,15.405216878405412,1585.48,188.80520023654972,0.07332530199178476,0.003579307165989897
12,8,0.15,0.5,0.0,100,8.53,1.678473332309074,12.0,0.0,0.7108333333333334,0.13987277769242284,0.62306974236077,0.08678433609904532,0.5,0.0,0.632347755289782,0.09288879889178867,0.62306974236077,0.08678433609904532,0.5,0.0,0.632347755289782,0.09288879889178867,88.35,19.876068041946343,1143.38,256.2052042146425,0.07185901344250019,0.0046582042380053125
12,8,0.15,0.5,0.5,100,8.93,1.519270159708871,12.0,0.0,0.7441666666666665,0.1266058466424059,0.6825401150907233,0.08169163621827835,0.6364950057190043,0.08872192672426607,0.6858935069058743,0.0836925865883266,0.6176655740487923,0.08921843221377333,0.5,0.0,0.6264760139510358,0.09556476033459961,92.83,18.74014488479292,1205.76,236.1184910551942,0.0715782869338528,0.004898800985692549
